INFO 2025-10-03 19:37:32,183 basehttp 26680 24756 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-10-03 19:37:32,187 basehttp 26680 24756 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:32,196 basehttp 26680 11612 "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:37:32,196 basehttp 26680 24756 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:37:32,196 basehttp 26680 13548 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:37:32,197 basehttp 26680 27988 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,575 basehttp 26680 27988 "GET /admin/core/dailyquiz/ HTTP/1.1" 200 15860
INFO 2025-10-03 19:37:53,588 basehttp 26680 27988 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,597 basehttp 26680 13548 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,597 basehttp 26680 24756 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,597 basehttp 26680 11612 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,601 basehttp 26680 24600 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,602 basehttp 26680 19604 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,603 basehttp 26680 13548 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,605 basehttp 26680 24756 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,605 basehttp 26680 11612 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,608 basehttp 26680 24600 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,609 basehttp 26680 19604 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,612 basehttp 26680 19604 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,614 basehttp 26680 27988 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:37:53,630 basehttp 26680 27988 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:37:53,630 basehttp 26680 19604 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:37:55,959 basehttp 26680 19604 "GET /admin/ HTTP/1.1" 200 16545
INFO 2025-10-03 19:37:56,924 basehttp 26680 19604 "GET /admin/core/dailyquizattempt/ HTTP/1.1" 200 16684
INFO 2025-10-03 19:37:56,950 basehttp 26680 19604 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:38:03,047 basehttp 26680 19604 "POST /admin/core/dailyquizattempt/ HTTP/1.1" 200 12654
INFO 2025-10-03 19:38:03,148 basehttp 26680 19604 "GET /static/admin/js/cancel.js HTTP/1.1" 200 884
INFO 2025-10-03 19:38:04,271 basehttp 26680 19604 "POST /admin/core/dailyquizattempt/ HTTP/1.1" 302 0
INFO 2025-10-03 19:38:04,304 basehttp 26680 19604 "GET /admin/core/dailyquizattempt/ HTTP/1.1" 200 13639
INFO 2025-10-03 19:38:04,327 basehttp 26680 19604 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:38:06,409 basehttp 26680 19604 "GET /admin/ HTTP/1.1" 200 16312
INFO 2025-10-03 19:39:24,367 basehttp 26680 792 "GET /admin/core/dailyquiz/ HTTP/1.1" 200 15860
INFO 2025-10-03 19:39:24,403 basehttp 26680 792 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:39:30,319 basehttp 26680 792 "POST /admin/core/dailyquiz/ HTTP/1.1" 200 12274
INFO 2025-10-03 19:39:31,613 basehttp 26680 792 "POST /admin/core/dailyquiz/ HTTP/1.1" 302 0
INFO 2025-10-03 19:39:31,640 basehttp 26680 792 "GET /admin/core/dailyquiz/ HTTP/1.1" 200 13670
INFO 2025-10-03 19:39:31,665 basehttp 26680 792 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:39:33,333 basehttp 26680 792 "GET /admin/core/dailyquiz/add/ HTTP/1.1" 200 17655
INFO 2025-10-03 19:39:33,351 basehttp 26680 792 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-10-03 19:39:33,352 basehttp 26680 18304 "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
INFO 2025-10-03 19:39:33,353 basehttp 26680 5620 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
INFO 2025-10-03 19:39:33,354 basehttp 26680 17228 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-10-03 19:39:33,355 basehttp 26680 792 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2025-10-03 19:39:33,361 basehttp 26680 792 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-10-03 19:39:33,365 basehttp 26680 1768 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:39:33,384 basehttp 26680 1768 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:40:05,794 basehttp 26680 1768 "GET /static/admin/img/calendar-icons.svg HTTP/1.1" 304 0
INFO 2025-10-03 19:40:09,482 basehttp 26680 1768 "POST /admin/core/dailyquiz/add/ HTTP/1.1" 302 0
INFO 2025-10-03 19:40:09,505 basehttp 26680 1768 "GET /admin/core/dailyquiz/add/ HTTP/1.1" 200 17979
INFO 2025-10-03 19:40:09,522 basehttp 26680 1768 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:40:59,134 basehttp 26680 1768 "POST /admin/core/dailyquiz/add/ HTTP/1.1" 302 0
INFO 2025-10-03 19:40:59,154 basehttp 26680 1768 "GET /admin/core/dailyquiz/add/ HTTP/1.1" 200 17979
INFO 2025-10-03 19:40:59,174 basehttp 26680 1768 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:42:01,556 basehttp 26680 1768 "POST /admin/core/dailyquiz/add/ HTTP/1.1" 302 0
INFO 2025-10-03 19:42:01,578 basehttp 26680 1768 "GET /admin/core/dailyquiz/add/ HTTP/1.1" 200 17979
INFO 2025-10-03 19:42:01,595 basehttp 26680 1768 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,598 basehttp 26680 1768 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,605 basehttp 26680 792 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,605 basehttp 26680 18304 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,605 basehttp 26680 17228 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,606 basehttp 26680 1768 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,606 basehttp 26680 12028 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,613 basehttp 26680 18304 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,616 basehttp 26680 1768 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-10-03 19:42:01,617 basehttp 26680 17228 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
